Country,Internet_use,energy_eff,reduce_energy,confident_energy,coal_energy,natural_gas,hydroelectric,nuclear,solar,wind,biomass,worried_expensive,worried_fossil,worried_disaster,worried_insufpower,worried_techfail,climate_change,climatechng_thoughts,clmthgt2,ccnthum,personal_resp,worried_cc,cc_good_bad,reduce_cc,largeno_limitenergy,govt_reducecc,reduce_ownuse,favour_taxff,favour_subsidiseRE,ban_appliance,gender,age,marriage,highest_education,household_income,father_education,mother_education,care_environment
AT,1,9,5,3,5,4,1,5,2,1,4,3,2,3,2,3,2,6,3,3,6,3,4,4,4,5,2,3,1,2,1,61,66,322,6,322,212,3
AT,5,10,4,7,5,4,2,5,2,2,3,3,3,3,3,3,1,6,3,4,6,3,3,6,2,2,1,2,1,2,1,58,66,720,9,322,610,2
AT,5,8,5,9,5,3,2,2,1,3,3,2,4,2,2,3,3,6,3,4,9,4,9,8,7,7,7,2,2,3,2,43,66,322,88,322,322,2
AT,4,7,4,5,5,5,1,5,2,2,2,2,2,2,1,2,1,6,3,4,2,2,4,6,7,6,2,3,2,2,2,34,66,313,5,212,322,3
AT,5,7,3,7,1,5,1,5,1,1,2,1,1,4,1,1,1,6,1,5,7,2,2,5,5,4,6,3,2,2,2,25,6,322,2,322,322,1
AT,5,10,3,7,4,4,1,5,1,1,4,1,2,3,1,1,2,6,1,4,5,3,4,6,5,5,5,3,3,2,2,29,66,322,6,322,322,3
AT,4,10,3,7,5,3,2,5,1,1,1,3,3,3,2,2,1,6,3,4,7,3,4,6,5,4,7,4,2,1,1,67,66,313,8,322,322,1
AT,5,10,6,4,5,5,1,5,1,1,4,3,2,2,1,1,2,6,3,4,7,3,3,6,8,6,6,2,1,2,2,29,6,620,3,720,422,2
AT,5,5,3,5,3,3,1,5,4,4,5,2,1,2,2,3,2,6,1,3,5,2,4,4,2,2,0,5,5,5,1,76,4,423,4,8888,212,4
AT,5,10,4,6,5,5,2,5,1,2,3,2,3,3,2,4,1,6,4,3,7,3,2,6,6,5,6,2,1,1,1,999,77,520,77,322,212,2
AT,4,9,5,5,5,5,2,5,1,2,2,2,3,3,2,2,2,6,4,4,8,3,2,4,5,4,10,2,1,3,2,55,6,423,1,322,322,3
AT,1,4,5,7,3,3,3,5,1,2,1,5,2,4,2,3,1,6,3,3,10,4,0,3,4,3,6,4,2,1,2,71,4,322,77,8888,212,1
AT,3,8,4,8,4,4,2,5,1,3,1,4,3,3,3,2,1,6,3,4,4,3,3,7,2,4,4,2,1,2,2,41,4,322,4,322,322,2
AT,1,8,5,5,4,4,2,5,2,2,3,3,3,3,3,3,1,6,3,3,7,3,2,7,6,5,5,4,2,2,1,75,66,212,3,212,212,2
AT,5,0,1,6,5,5,1,5,1,1,1,2,2,1,1,1,1,6,2,3,0,1,88,2,1,2,1,5,1,5,1,42,4,322,2,8888,212,4
AT,5,8,4,8,3,3,1,5,1,1,1,3,4,3,3,3,1,6,3,4,7,4,3,4,4,4,6,3,1,2,2,23,6,423,8,322,322,2
AT,3,5,5,6,5,4,3,5,1,1,3,5,4,2,1,3,1,6,4,2,2,1,7,0,0,0,0,5,1,4,2,56,6,422,4,8888,322,2
AT,5,5,3,88,5,3,1,5,2,3,88,2,8,1,2,2,1,6,1,4,5,3,5,5,2,3,5,4,1,4,1,17,6,212,88,212,212,2
AT,1,7,3,7,5,5,1,5,1,1,1,1,1,4,1,1,2,6,3,4,6,1,4,7,5,8,7,3,2,3,2,78,4,212,2,113,113,3
AT,4,8,4,4,4,4,1,5,1,2,2,2,2,3,1,1,2,6,1,3,5,3,3,6,5,4,5,4,1,3,2,47,4,322,2,322,322,3
AT,5,8,3,7,5,4,2,5,3,2,4,8,8,2,2,8,1,6,3,4,7,4,2,7,7,6,7,3,1,1,2,22,6,313,88,620,422,3
AT,5,7,3,3,3,4,1,55,1,1,1,1,1,1,1,1,3,6,1,5,0,1,0,8,0,3,5,5,5,1,2,46,66,212,6,322,212,2
AT,2,5,3,7,3,2,4,3,1,5,4,2,3,2,1,4,2,6,2,3,6,3,8,6,7,4,7,2,4,3,2,62,1,322,6,322,212,1
AT,5,8,3,5,5,5,1,5,1,2,3,1,1,3,1,1,2,6,2,4,5,2,3,5,5,4,6,3,1,2,2,25,6,322,2,322,322,1
AT,5,8,3,6,4,4,1,5,1,2,3,3,3,3,3,3,2,6,3,4,6,3,3,8,4,5,6,2,2,2,2,58,66,322,5,322,212,2
AT,2,10,5,10,4,3,1,5,1,1,1,3,2,3,1,1,2,6,3,3,8,3,5,5,1,2,8,5,1,1,2,62,66,322,3,322,212,2
AT,5,10,5,8,5,4,1,55,1,1,1,3,3,2,2,3,1,6,5,4,10,5,0,10,7,3,10,2,1,1,2,52,66,313,6,113,322,1
AT,4,10,3,10,2,2,2,2,2,2,2,1,1,1,1,1,1,6,2,5,6,2,2,9,1,2,8,2,2,2,1,33,66,322,88,322,322,1
AT,1,5,3,5,4,4,1,5,1,1,2,2,2,2,2,2,2,6,2,3,4,2,4,7,88,88,8,3,3,3,2,37,66,212,77,212,113,2
AT,5,8,3,3,4,3,1,4,2,2,1,3,3,2,3,3,2,6,3,4,5,3,3,2,1,5,2,4,3,2,1,25,66,322,77,212,212,4
AT,2,8,4,8,4,3,1,5,1,1,3,3,3,2,1,2,2,6,3,3,7,4,3,8,5,8,6,2,1,1,1,54,4,322,3,212,212,1
AT,4,5,3,5,4,5,2,5,2,2,4,3,3,3,2,3,1,6,3,4,6,3,1,6,4,4,88,3,3,3,1,55,66,710,77,620,322,4
AT,2,8,4,8,5,4,1,5,1,1,1,3,1,3,1,2,1,6,5,5,10,5,0,10,3,2,9,1,1,2,2,22,6,423,2,313,610,1
AT,5,9,4,8,3,4,3,3,2,3,2,3,2,3,2,2,2,6,1,4,2,2,88,7,9,8,8,4,2,1,2,36,66,322,6,212,212,3
AT,4,7,4,9,3,3,3,3,1,1,3,1,1,1,1,1,1,6,4,4,7,4,0,7,6,5,8,2,2,2,2,37,66,313,7,8888,8888,1
AT,3,7,3,7,5,4,1,5,2,2,3,3,4,4,3,3,1,6,3,4,88,4,1,7,88,3,88,3,3,2,2,66,4,322,88,212,212,4
AT,1,9,6,7,5,4,2,5,1,2,2,3,3,2,2,2,1,6,3,4,7,3,3,7,6,5,7,4,2,2,1,64,66,322,5,212,212,2
AT,5,8,3,8,5,5,1,5,1,1,5,1,1,1,1,2,2,6,2,3,5,2,4,5,5,5,5,3,2,2,1,53,66,322,5,322,322,2
AT,4,9,4,10,3,3,1,5,1,1,5,1,1,1,2,2,2,6,2,3,8,2,7,8,7,8,8,2,2,2,2,35,66,322,88,313,322,1
AT,5,9,5,9,2,1,1,1,1,1,3,1,1,2,2,2,1,6,2,4,6,2,8,5,5,7,7,2,2,1,2,37,66,322,88,322,322,2
AT,5,6,5,5,3,3,3,3,2,2,3,2,2,3,3,3,2,6,3,3,6,3,6,6,3,4,6,2,2,2,1,38,6,322,77,313,422,3
AT,5,9,5,8,5,2,1,1,1,1,1,3,3,3,3,3,2,6,2,4,7,3,3,8,6,6,7,4,2,2,2,44,66,322,7,322,322,2
AT,4,10,4,10,5,4,1,5,4,1,1,3,1,1,1,1,2,6,2,4,10,3,5,0,5,10,10,5,1,2,1,49,66,322,77,322,212,2
AT,2,7,4,8,4,4,2,5,2,3,3,4,3,3,2,3,2,6,3,4,4,4,1,6,88,2,5,3,2,2,1,72,66,322,77,322,212,5
AT,5,10,3,5,5,3,1,5,1,1,3,1,3,1,3,1,1,6,1,4,0,4,0,0,0,0,0,2,1,1,1,44,66,322,8,322,322,4
AT,1,5,2,0,5,5,1,5,1,1,3,1,1,2,1,1,2,6,1,3,2,1,4,3,4,5,3,3,3,3,1,75,5,322,2,113,113,4
AT,1,7,5,5,5,5,3,5,1,1,3,2,2,2,2,2,2,6,4,4,7,3,1,7,2,3,5,5,2,2,2,70,66,322,6,212,212,1
AT,5,9,5,10,5,4,1,5,2,2,3,4,3,3,1,1,1,6,4,4,8,4,2,3,7,6,3,2,1,4,1,37,66,610,6,322,520,2
AT,4,9,4,6,88,88,1,5,1,1,1,2,3,3,2,3,1,6,4,4,9,4,1,7,5,4,4,2,1,1,2,27,66,423,5,322,322,1
AT,5,3,3,6,5,5,1,5,2,2,4,2,2,3,1,1,4,2,6,66,66,6,66,66,66,66,66,2,1,4,2,22,6,212,1,212,213,1
AT,4,7,2,3,2,4,2,5,1,2,3,5,3,3,4,3,1,6,4,4,3,4,6,7,3,5,1,4,2,3,2,29,6,322,3,322,322,2
AT,3,10,6,2,4,3,2,5,1,1,4,2,2,2,2,2,1,6,4,4,8,2,2,2,0,0,0,4,1,5,2,56,66,322,3,322,113,1
AT,5,9,4,9,3,3,1,5,1,1,4,1,1,2,1,1,2,6,1,3,8,1,8,9,6,6,8,2,1,1,2,25,6,322,88,212,212,2
AT,5,8,4,7,4,4,1,5,1,2,3,3,3,2,2,2,1,6,3,4,6,3,3,6,5,4,5,4,2,2,1,43,4,322,3,322,212,3
AT,5,10,4,7,4,4,1,5,1,1,1,2,3,2,2,2,2,6,3,3,7,3,3,3,4,5,4,3,2,1,2,34,6,710,6,212,423,1
AT,5,7,3,88,5,4,1,5,3,88,1,3,2,2,2,2,2,6,3,3,88,8,4,1,4,5,4,4,3,2,2,33,66,422,77,322,422,1
AT,3,7,3,6,4,4,1,5,1,2,2,1,1,2,2,2,2,6,3,4,1,2,4,3,4,0,5,4,2,1,1,30,2,322,6,212,212,2
AT,5,10,3,7,4,2,1,5,1,1,1,3,4,3,2,2,1,6,3,4,7,3,4,6,5,4,6,4,2,1,2,63,66,313,7,322,322,1
AT,5,8,3,4,5,4,1,5,1,1,3,3,2,2,2,2,2,6,2,4,6,2,3,6,1,2,3,5,2,2,1,21,6,322,88,322,322,3
AT,5,7,4,8,2,1,3,2,1,1,4,2,3,2,2,2,2,6,3,4,7,2,1,3,5,6,7,5,1,2,2,20,6,322,5,322,322,2
AT,3,6,3,8,3,5,2,3,3,3,3,2,2,2,3,2,2,6,2,5,6,3,7,7,8,8,6,2,2,1,1,58,66,322,6,0,113,3
AT,4,8,4,10,5,4,2,5,1,1,3,2,3,2,2,3,2,6,5,3,9,3,4,2,2,3,2,5,2,5,1,46,66,720,7,610,313,1
AT,5,10,4,7,55,55,1,55,1,1,4,2,2,3,1,1,1,6,4,4,9,4,1,6,4,5,7,3,1,2,1,26,6,322,2,322,322,1
AT,5,7,5,7,4,4,1,5,1,2,3,3,5,3,1,4,1,6,4,4,7,4,3,5,6,6,6,1,1,1,2,42,1,212,77,213,212,2
AT,1,9,4,6,4,3,1,5,1,2,3,3,2,2,2,2,2,6,2,3,6,3,4,6,4,3,6,3,2,2,2,72,5,322,3,322,212,2
AT,5,10,5,8,5,5,2,5,2,3,4,2,3,1,1,1,1,6,4,4,10,3,2,8,2,0,10,3,1,1,1,37,66,313,77,113,113,1
AT,5,10,5,7,5,5,2,5,2,2,3,4,5,3,3,5,1,6,5,4,7,5,0,10,9,10,5,3,1,2,2,52,4,322,3,322,212,2
AT,1,9,5,7,5,4,1,5,1,2,2,3,3,2,2,2,1,6,3,4,7,4,1,6,6,6,6,4,1,2,1,83,66,322,6,322,212,2
AT,5,7,3,8,4,3,3,2,2,4,3,3,3,4,3,2,3,6,2,4,7,3,6,7,6,9,6,3,3,2,2,30,6,610,5,610,610,2
AT,5,10,3,6,4,3,2,4,1,3,2,3,3,3,2,8,2,6,3,4,7,3,3,6,5,7,3,4,2,1,2,55,66,313,2,610,610,2
AT,5,10,5,1,5,2,2,5,2,2,3,4,3,3,2,2,1,6,5,4,9,4,2,4,1,3,7,2,2,1,2,65,66,520,8,8888,212,1
AT,5,10,5,6,5,4,1,5,1,3,2,4,2,3,2,2,1,6,3,4,6,3,4,6,4,3,5,3,1,2,2,61,5,322,3,322,212,1
AT,5,10,6,10,2,2,2,5,1,1,1,1,1,1,1,1,1,6,5,3,0,5,0,10,0,0,10,4,1,1,2,47,66,212,77,212,212,1
AT,5,10,6,10,5,5,2,5,1,1,1,2,2,2,1,2,2,6,5,4,10,3,2,5,5,5,7,4,3,2,2,54,66,720,8,610,322,2
AT,5,5,2,2,3,4,1,4,2,3,1,2,3,3,2,3,1,6,3,4,6,3,2,7,7,8,5,4,1,2,1,24,6,322,88,322,212,4
AT,5,7,3,8,5,5,1,5,1,1,5,1,1,3,3,3,2,6,1,4,8,3,7,8,6,6,9,3,2,2,1,23,6,313,3,322,322,1
AT,3,9,4,5,4,4,3,5,2,2,3,2,2,2,1,2,1,6,4,1,8,2,5,6,5,6,5,2,1,2,2,41,6,423,1,322,8888,2
AT,5,5,3,6,2,2,1,5,1,1,1,3,3,2,2,3,2,6,3,4,7,3,2,7,5,4,5,5,1,1,2,58,4,322,6,212,212,3
AT,5,10,6,1,5,5,2,5,2,2,2,5,3,2,3,3,1,6,5,4,8,4,2,6,5,4,5,4,1,4,2,59,4,322,77,520,322,1
AT,2,5,55,0,5,5,1,5,1,1,3,8,1,3,1,3,1,6,3,3,0,2,5,4,0,2,0,3,1,3,1,62,6,113,1,8888,212,6
AT,1,9,3,5,4,3,2,5,2,2,3,3,3,3,1,3,2,6,3,3,7,3,3,3,1,2,3,4,1,4,2,74,66,322,5,212,212,2
AT,5,5,3,7,5,3,2,88,2,2,2,3,3,3,1,3,8,6,2,3,1,2,5,7,3,1,5,3,2,8,1,50,4,720,9,800,610,5
AT,1,9,4,5,4,4,1,5,1,1,3,4,4,4,2,2,1,6,3,4,6,4,3,3,3,7,7,4,2,2,1,69,66,322,2,113,113,1
AT,2,8,4,6,3,1,2,3,4,3,3,2,2,2,2,2,2,6,2,2,6,4,6,2,8,3,7,2,3,3,1,63,66,322,8,212,212,2
AT,3,10,4,4,4,4,4,5,1,2,1,2,2,2,2,2,8,6,2,2,1,2,5,1,1,1,1,7,1,3,2,49,66,610,77,322,212,3
AT,1,7,3,6,5,5,2,5,3,2,3,4,3,3,2,2,1,6,4,4,6,3,2,5,2,5,6,3,2,2,2,56,66,212,88,212,212,3
AT,5,10,4,6,5,3,3,5,1,1,1,4,3,1,1,3,1,6,4,3,10,4,4,10,3,3,10,2,1,1,2,27,6,322,9,212,322,1
AT,5,10,4,7,5,3,1,5,2,1,2,3,1,1,1,1,1,6,4,4,9,4,0,7,7,5,7,5,2,1,2,43,2,620,77,7777,7777,1
AT,1,8,4,8,5,5,1,5,1,1,1,1,1,1,1,1,1,6,5,4,10,4,0,10,10,5,10,5,2,2,1,60,66,322,2,212,212,2
AT,5,8,5,7,4,2,1,5,2,2,2,2,3,2,2,2,2,6,3,3,3,3,5,4,1,2,3,3,2,1,1,61,66,313,9,212,212,2
AT,5,10,4,8,5,4,1,5,1,1,4,3,4,3,1,3,1,6,4,4,10,4,3,6,1,2,88,3,2,1,2,28,66,423,7,322,422,3
AT,3,7,4,4,5,5,1,5,2,2,4,3,3,3,2,3,1,6,3,4,5,4,2,5,3,2,4,4,2,3,1,52,66,313,77,322,322,4
AT,1,8,5,2,5,3,1,5,1,1,2,2,2,2,1,2,1,6,3,4,0,3,4,4,6,3,6,4,2,1,2,65,66,322,7,322,212,2
AT,1,0,2,0,5,5,5,5,2,2,5,1,1,1,1,1,2,6,2,5,5,2,5,6,5,6,6,1,1,1,2,60,66,520,4,423,313,1
AT,3,8,3,5,4,3,2,5,2,2,3,3,2,2,2,3,2,6,2,4,5,3,3,7,3,3,5,5,2,2,1,72,66,322,3,322,212,3
AT,3,7,3,7,3,2,1,2,3,1,1,2,3,2,1,3,3,6,3,4,7,2,9,8,9,5,7,1,1,1,1,29,6,710,5,422,322,1
AT,5,9,4,8,5,4,2,5,2,2,3,3,3,2,2,2,1,6,3,4,7,3,2,9,6,6,7,3,1,2,2,50,66,322,5,322,212,3
AT,1,7,4,5,4,3,2,5,2,1,3,3,2,2,2,2,2,6,3,4,2,3,5,6,3,6,2,4,1,2,1,60,4,322,1,322,212,2
AT,4,10,5,7,4,2,1,5,1,2,2,3,3,3,2,3,1,6,4,3,7,3,1,6,3,1,3,2,1,1,2,70,66,212,77,8888,212,1
AT,1,7,3,6,5,5,1,1,1,1,1,1,1,2,1,1,2,6,1,4,7,2,7,9,6,5,7,3,3,3,2,81,5,212,2,113,113,1
AT,5,9,4,10,4,4,1,5,1,2,3,1,3,2,2,2,1,6,3,4,8,3,1,9,2,2,9,2,1,4,2,24,6,313,1,720,610,1
AT,5,8,3,5,3,2,2,4,1,1,88,2,3,1,1,1,1,6,3,4,5,3,0,5,1,1,2,5,2,2,1,26,6,322,77,322,322,3
AT,5,8,4,9,4,3,2,5,1,1,1,3,4,2,2,2,1,6,4,4,10,4,1,8,3,5,10,1,1,2,2,21,6,313,4,800,520,2
AT,1,8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,2,0,3,88,0,88,0,0,5,2,5,1,66,4,322,2,8888,212,4
AT,1,6,3,8,5,4,1,5,1,1,1,1,1,1,1,1,8,6,3,3,4,1,88,4,3,4,3,2,2,2,2,43,66,212,6,212,212,2
AT,5,7,4,6,5,4,1,5,2,2,2,2,2,4,4,4,2,6,3,5,7,3,8,7,5,5,2,3,2,2,2,44,2,322,2,212,113,2
AT,1,10,3,6,4,3,1,5,1,1,1,4,4,3,2,2,1,6,3,4,6,3,4,6,5,4,6,4,2,1,1,72,66,322,5,322,322,1
AT,5,9,3,1,2,3,1,5,3,1,3,3,3,3,3,3,1,6,3,4,3,4,2,6,3,6,3,5,1,2,2,61,66,322,3,322,212,2
AT,5,10,4,7,5,4,1,1,1,1,3,4,1,4,1,1,1,6,3,4,8,4,1,7,7,6,8,3,2,1,1,34,66,423,6,322,322,1
AT,1,10,4,3,5,88,2,5,1,1,88,3,4,2,2,3,1,6,4,3,4,2,5,5,3,3,3,4,1,4,2,69,66,322,5,322,212,2
AT,4,7,1,8,2,2,2,2,2,2,2,1,1,1,1,1,2,6,1,3,4,2,6,7,7,5,7,3,2,2,2,51,66,212,88,212,212,3
AT,4,10,5,5,4,4,3,5,1,1,1,4,4,3,2,2,1,6,4,5,7,5,0,5,4,8,6,2,1,1,2,28,6,322,8,322,212,1
AT,5,9,4,8,4,4,2,5,1,1,2,2,3,2,3,3,1,6,3,4,8,3,3,3,3,4,3,2,2,2,1,40,66,710,8,423,322,2
AT,5,8,5,6,3,2,2,3,3,3,4,4,3,2,3,3,3,6,3,4,8,4,9,8,7,7,8,3,2,2,1,45,66,322,8,322,322,2
AT,5,10,5,7,5,4,1,88,4,5,2,2,3,2,2,1,2,6,4,2,7,3,88,6,2,4,6,5,3,3,1,51,66,720,77,322,322,2
AT,5,10,5,7,4,4,1,5,1,3,1,3,3,3,2,2,1,6,3,5,5,3,2,6,5,6,6,4,2,2,2,44,66,322,5,322,212,1
AT,1,10,4,0,55,55,1,55,1,1,55,2,1,1,1,1,1,6,3,4,0,4,0,0,0,0,2,2,1,1,1,76,5,212,3,8888,8888,1
AT,4,8,3,5,2,4,3,5,2,1,3,3,3,4,2,1,1,6,2,4,2,4,8,9,9,10,9,2,4,1,1,23,6,423,88,322,422,2
AT,4,7,3,5,5,5,1,5,2,2,3,3,3,3,3,2,1,6,3,4,4,3,1,3,3,2,4,3,2,2,1,59,66,322,77,322,322,4
AT,5,10,6,10,3,3,2,4,1,1,2,3,3,2,2,3,2,6,2,4,8,3,9,7,8,5,6,2,1,1,2,27,66,423,3,322,322,1
AT,5,6,4,7,3,2,2,5,2,2,3,3,3,1,1,1,2,6,3,3,4,3,4,6,4,2,4,4,2,4,2,28,66,610,10,322,610,2
AT,2,10,5,2,5,5,1,5,1,1,2,4,3,2,2,2,1,6,5,4,8,3,3,3,3,2,6,4,1,2,2,72,66,322,4,520,322,2
AT,5,7,6,88,1,3,1,5,2,1,1,5,8,1,1,1,2,6,3,3,3,2,3,4,4,2,3,5,2,2,1,56,1,322,8,212,113,3
AT,5,8,3,9,3,5,4,3,2,4,4,4,3,2,1,4,4,1,6,66,66,6,66,66,66,66,66,3,3,1,1,43,4,322,5,322,212,3
AT,5,9,5,8,5,5,5,5,1,3,1,4,5,4,4,4,4,5,6,66,66,6,66,66,66,66,66,1,1,1,1,58,66,322,6,322,322,3
AT,3,9,5,6,4,4,2,5,2,2,2,4,4,3,2,2,2,6,3,3,7,3,2,5,4,3,88,3,2,2,2,46,6,322,4,212,212,2
AT,5,7,3,5,3,3,3,3,2,1,1,2,2,3,3,3,2,6,3,2,6,3,6,6,7,5,6,3,2,2,2,50,66,322,10,322,213,3
AT,5,9,4,8,4,4,1,5,1,1,1,3,3,3,2,2,1,6,5,4,8,4,0,4,7,5,7,1,1,3,2,27,6,620,2,800,800,2
AT,1,0,4,6,5,5,1,5,1,1,5,3,3,3,1,1,1,6,2,3,0,3,0,88,88,8,8,4,1,8,2,85,5,212,1,8888,212,2
AT,5,6,3,7,4,4,1,5,3,2,4,3,3,3,2,3,1,6,3,4,7,3,6,4,7,5,7,4,3,3,1,48,66,313,77,322,322,3
AT,4,10,6,1,5,3,1,5,1,1,2,2,2,2,2,2,1,6,4,5,2,3,0,10,1,2,1,3,2,3,1,65,66,610,8,322,212,2
AT,4,9,5,7,1,1,1,5,4,3,3,1,2,1,1,1,2,6,2,5,3,1,2,2,3,1,2,5,5,5,2,38,66,322,77,322,322,5
AT,2,10,6,10,5,2,1,5,1,1,1,5,4,4,2,3,1,6,5,4,10,5,3,10,3,5,3,4,1,1,2,77,4,610,77,800,610,1
AT,5,5,3,7,5,5,1,5,1,1,2,2,2,1,1,1,2,6,2,3,7,2,2,6,7,5,8,3,3,3,2,34,6,322,2,322,322,3
AT,5,8,5,7,5,4,1,5,1,2,3,2,2,2,2,2,1,6,4,3,9,3,2,4,4,3,2,4,2,4,1,26,6,313,7,423,322,2
AT,3,8,3,3,5,4,1,5,2,2,3,3,4,3,2,3,1,6,3,4,7,4,6,6,3,3,3,3,2,2,2,46,66,322,7,322,322,4
AT,1,9,4,8,5,5,1,5,1,1,2,2,2,3,2,2,1,6,4,4,8,4,3,6,7,6,9,2,1,2,1,52,4,322,1,322,212,1
AT,5,4,2,6,5,88,2,5,2,3,3,2,2,2,2,2,1,6,2,4,88,3,2,6,3,2,88,8,8,8,1,22,6,322,88,313,322,3
AT,5,10,3,7,5,4,2,5,1,3,4,3,3,3,1,4,1,6,5,4,7,4,3,7,5,5,5,1,1,1,1,38,88,322,77,322,212,2
AT,5,2,4,10,4,5,2,5,1,1,1,3,2,3,3,2,1,6,5,5,2,4,0,4,4,8,1,3,1,3,1,20,6,423,77,610,423,3
AT,1,7,3,6,5,3,1,5,1,1,1,1,2,2,2,2,3,6,2,2,6,2,5,5,5,4,5,2,2,3,2,71,66,322,4,8888,212,1
AT,1,2,3,2,5,5,1,5,1,1,1,3,3,1,1,2,3,6,1,1,0,1,0,0,0,0,0,5,1,3,1,60,4,113,3,113,0,1
AT,4,0,3,0,3,5,2,5,1,3,3,1,1,1,1,1,8,6,1,88,0,1,88,88,0,0,88,5,2,5,2,51,66,212,1,212,212,5
AT,5,8,4,7,5,5,2,5,1,2,4,3,3,3,2,2,2,6,3,4,7,3,3,5,3,3,7,2,1,1,2,41,6,610,9,322,322,2
AT,4,5,5,8,4,1,2,2,2,1,2,3,4,2,1,1,2,6,4,5,8,4,3,5,4,3,6,1,3,3,1,999,66,322,7,322,322,2
AT,5,5,3,5,3,2,1,1,1,1,4,4,5,3,2,4,2,6,1,2,8,1,7,88,4,3,5,4,8,5,2,28,66,212,88,212,0,4
AT,3,7,4,4,5,4,1,5,2,2,3,3,3,3,2,3,1,6,2,4,3,3,0,3,2,2,4,3,2,2,1,47,66,322,77,212,212,3
AT,4,10,5,5,5,4,1,5,1,1,4,2,2,2,1,2,1,6,5,4,10,4,4,6,8,8,7,3,1,3,1,49,6,313,1,423,313,1
AT,5,10,4,9,3,3,2,5,1,1,2,1,2,1,1,1,2,6,2,3,3,2,4,6,2,1,4,3,2,4,1,28,6,322,4,423,322,6
AT,5,10,5,10,2,3,1,5,1,1,1,3,2,4,4,4,1,6,3,3,8,4,5,10,5,5,10,4,3,5,1,63,66,322,77,322,212,1
AT,1,9,4,8,3,3,1,5,1,4,3,3,2,3,2,2,1,6,3,4,7,3,3,3,2,4,8,4,2,2,1,80,1,322,77,113,113,2
AT,1,9,5,8,88,3,2,5,1,2,2,4,3,3,2,3,1,6,2,2,8,3,88,6,6,6,5,2,2,3,2,87,66,212,4,212,113,1
AT,5,10,3,5,4,3,2,5,1,2,2,3,4,4,1,2,1,6,3,4,7,4,2,7,1,1,2,4,1,2,1,28,6,313,1,322,423,2
AT,1,9,6,4,5,3,1,5,1,1,1,3,3,4,3,1,1,6,5,3,8,4,0,8,3,6,7,2,1,1,1,84,5,322,3,322,212,1
AT,5,10,4,8,5,3,1,5,1,2,3,3,2,2,1,2,1,6,4,4,10,4,0,7,7,3,6,4,1,4,2,64,5,322,8,113,322,1
AT,1,9,5,7,5,88,2,5,1,1,1,3,3,3,2,2,2,6,3,3,7,3,88,6,4,4,6,3,1,2,2,66,66,212,77,212,212,2
AT,5,10,5,8,5,4,3,5,2,2,3,4,2,3,3,3,2,6,4,2,8,2,5,6,5,5,6,2,1,2,2,33,66,710,8,212,322,1
AT,3,7,4,3,5,2,2,5,2,2,2,4,2,2,2,2,3,6,2,88,77,8,88,1,2,1,1,3,2,4,1,49,66,322,8,212,212,3
AT,1,8,6,6,4,2,2,4,55,2,2,5,4,3,3,3,2,6,2,3,4,3,4,4,4,3,7,1,2,2,2,61,4,322,77,212,113,3
AT,3,5,3,2,4,4,3,4,3,3,3,3,3,2,2,2,2,6,3,3,4,2,5,6,1,1,3,3,3,3,1,37,6,322,77,322,322,3
AT,5,5,5,3,5,5,1,5,1,1,2,2,1,4,1,1,3,6,1,2,4,1,6,5,4,3,4,5,2,3,2,53,66,322,6,113,113,4
AT,5,10,5,7,4,3,1,5,1,1,2,3,4,2,2,2,1,6,3,4,8,3,3,6,3,5,7,2,1,2,2,38,66,322,7,322,212,2
AT,5,9,6,8,4,5,3,55,1,1,1,2,2,4,2,2,3,6,3,3,10,3,9,8,8,7,9,1,1,1,1,69,66,322,88,322,213,2
AT,5,9,4,8,2,4,4,5,3,4,3,4,3,1,4,3,2,6,3,3,8,4,8,8,7,6,7,2,3,3,2,40,66,322,88,322,322,3
AT,3,6,3,6,4,88,1,5,2,3,3,3,3,3,2,4,2,6,3,4,6,3,2,7,5,5,4,4,2,2,2,65,66,322,77,322,212,3
AT,1,8,5,6,5,4,1,5,1,1,3,2,2,3,1,1,1,6,3,4,0,3,4,5,3,4,5,4,2,2,1,69,66,322,5,212,113,2
AT,5,8,6,8,4,4,1,5,1,1,1,2,5,1,1,1,1,6,4,4,10,4,1,9,7,3,7,2,1,3,2,17,6,212,88,322,322,1
AT,1,10,4,7,4,2,1,5,1,1,2,4,3,3,2,2,1,6,3,4,6,3,4,6,5,4,6,4,2,1,1,69,66,322,6,322,322,1
AT,5,7,3,7,5,5,1,5,1,1,1,2,2,2,1,1,1,6,3,3,3,2,1,2,2,2,5,4,2,3,2,33,6,422,77,322,313,1
AT,5,8,2,6,4,2,2,5,3,3,3,1,1,1,1,1,3,6,3,3,7,1,6,5,6,4,7,1,1,1,2,41,6,322,77,212,322,5
AT,5,10,6,0,3,3,2,5,2,2,1,3,3,2,2,2,1,6,4,4,8,4,3,8,6,4,2,5,1,4,2,55,4,322,1,322,212,2
AT,5,9,4,7,5,5,2,5,2,2,3,3,3,2,2,2,1,6,4,4,8,4,2,5,3,5,3,2,1,1,1,35,66,720,77,720,322,4
AT,5,6,3,7,5,2,1,5,1,1,1,4,3,3,3,3,1,6,3,4,0,4,3,0,5,0,0,4,1,3,2,36,66,322,7,322,322,2
AT,1,4,1,1,3,1,2,1,1,2,3,1,1,1,1,1,1,6,2,2,4,2,3,2,1,2,1,2,1,2,2,74,66,113,5,113,113,3
